TARGET,ID,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
1,35981,1,1,0,5,1.0,10,86,3,1,1,2,4.0,23963.0,32942.0,3.0,1,0,2.0,2.0,0.7273999999999999,0.1667,3,0,2,0.6667,1,2,0.5
1,36495,0,0,0,8,1.0,7,163,5,0,2,2,8.0,13563.0,16040.0,15.0,0,0,3.0,5.0,0.8455999999999999,0.46669999999999995,2,0,4,0.5333,0,1,0.25
1,36517,0,0,0,1,5.0,1,107,7,0,1,1,8.0,27981.0,29835.0,12.0,0,0,5.0,6.0,0.9379,0.3571,3,0,0,0.5713999999999999,0,0,0.125
1,36611,7,4,1,6,2.0,9,140,3,1,2,6,8.0,14829.0,21060.0,15.0,0,0,6.0,7.0,0.7041,0.4118,1,0,1,0.47059999999999996,2,0,0.75
1,36619,1,1,0,4,4.0,2,161,6,0,2,4,18.0,63800.0,84422.0,29.0,0,0,8.0,13.0,0.7556999999999999,0.4412,3,0,3,0.5294,0,2,0.22219999999999998
1,36785,0,0,0,7,0.0,7,158,17,0,0,3,7.0,27288.0,35693.0,23.0,2,0,3.0,5.0,0.7645,0.13329999999999997,3,2,5,0.23329999999999998,2,4,0.4286
1,36788,0,0,0,0,,0,273,5,0,1,2,16.0,78533.0,87254.0,17.0,3,0,9.0,11.0,0.9000999999999999,0.36,3,2,3,0.6399999999999999,2,2,0.125
1,38252,3,2,1,3,5.0,5,145,1,1,3,5,6.0,1437.0,11019.0,12.0,12,2,3.0,3.0,0.1304,0.24,0,3,14,0.24,5,3,0.8332999999999999
1,38914,0,0,0,3,0.0,0,320,6,0,1,6,6.0,11040.0,10035.0,8.0,19,15,3.0,3.0,1.1000999999999999,0.0294,2,19,24,0.1765,19,20,1.0
1,38998,0,0,0,2,1.0,2,189,9,0,1,4,14.0,61279.0,73460.0,28.0,0,0,10.0,10.0,0.8341999999999999,0.5333,2,0,1,0.46669999999999995,0,1,0.28569999999999995
1,39331,2,2,0,9,0.0,7,49,5,0,6,10,11.0,11611.0,18579.0,15.0,0,0,4.0,7.0,0.625,0.875,0,0,0,0.6875,1,0,0.9090999999999999
1,39463,3,2,0,8,1.0,4,290,5,0,1,1,3.0,10321.0,11889.0,7.0,1,1,1.0,1.0,0.8681,0.22219999999999998,1,1,6,0.3333,2,1,0.3333
1,39549,0,0,0,3,1.0,0,170,5,0,1,4,5.0,2781.0,21571.0,14.0,0,0,2.0,2.0,0.1289,0.4375,2,1,2,0.3125,1,2,0.7999999999999999
1,39559,0,0,0,6,1.0,7,76,11,0,1,5,5.0,8611.0,9326.0,14.0,1,0,3.0,4.0,0.9232999999999999,0.5789,0,0,2,0.2632,0,0,1.0
1,39964,1,0,0,2,5.0,2,148,7,0,1,4,6.0,42142.0,52945.0,6.0,3,1,4.0,5.0,0.7959999999999999,0.5556,0,1,3,0.6667,1,1,0.6667
1,40523,2,1,1,3,2.0,12,109,8,0,4,6,3.0,3372.0,3441.0,5.0,8,3,2.0,2.0,0.9799,0.1765,3,3,10,0.1765,4,5,2.0
1,40654,0,0,0,2,2.0,7,139,14,0,0,2,12.0,8336.0,29630.0,19.0,0,0,4.0,5.0,0.2813,0.5216999999999999,3,0,2,0.5216999999999999,0,1,0.1667
1,40689,0,0,0,3,1.0,2,99,20,0,0,3,8.0,14221.0,22324.0,14.0,1,0,3.0,4.0,0.6369999999999999,0.6667,0,0,2,0.5333,0,0,0.375
1,40729,4,1,0,0,11.0,2,219,10,0,1,1,3.0,3416.0,13973.0,1.0,1,0,0.0,0.0,0.2445,0.0,2,1,3,0.5,2,2,0.3333
1,41098,5,5,0,8,1.0,10,294,3,1,4,9,9.0,54643.0,62295.0,28.0,0,0,4.0,6.0,0.8772,0.45449999999999996,2,0,4,0.2727,3,1,1.0
1,41106,0,0,0,2,5.0,3,221,22,0,0,1,14.0,38617.0,53723.0,22.0,0,0,6.0,12.0,0.7188,0.6399999999999999,1,0,0,0.5599999999999999,0,0,0.07139999999999999
1,41110,2,1,1,4,2.0,4,212,7,0,1,3,5.0,18385.0,18513.0,3.0,5,2,4.0,4.0,0.9931,0.125,2,2,6,0.625,3,3,0.6
1,41182,0,0,0,4,1.0,7,145,4,0,2,4,8.0,44544.0,48569.0,11.0,0,0,4.0,6.0,0.9170999999999999,1.0,0,0,0,0.7273,0,0,0.5
1,41274,20,1,1,2,1.0,7,60,58,0,0,0,0.0,0.0,0.0,,3,1,0.0,0.0,0.0,,8,1,3,0.0,6,1,0.0
1,41383,2,2,0,9,0.0,4,353,9,0,1,3,10.0,18008.0,30920.0,18.0,0,0,5.0,6.0,0.5823999999999999,0.44999999999999996,2,0,2,0.5,2,1,0.3
1,41962,0,0,0,2,1.0,3,120,10,0,1,2,8.0,41370.0,50001.0,12.0,0,0,4.0,5.0,0.8273999999999999,0.75,0,0,0,0.6667,0,0,0.25
1,42274,1,0,1,5,1.0,5,47,8,0,3,5,5.0,36320.0,46341.0,7.0,2,2,3.0,4.0,0.7837999999999999,0.7,0,2,2,0.5,2,2,1.0
1,42741,5,5,0,0,12.0,3,11,11,0,1,1,1.0,,,1.0,0,0,,,,1.0,0,0,0,1.0,1,0,1.0
1,43131,1,0,1,10,0.0,6,134,17,0,0,2,6.0,26590.0,34114.0,8.0,9,2,3.0,4.0,0.7794,0.3529,0,2,9,0.3529,2,2,0.3333
1,43302,1,1,0,9,0.0,14,119,4,0,2,3,4.0,29971.0,48318.0,14.0,3,0,1.0,3.0,0.6203,0.4211,0,1,3,0.2105,2,1,0.75
1,43423,0,0,0,6,0.0,8,174,3,1,4,9,18.0,85318.0,98293.0,24.0,1,0,13.0,15.0,0.868,0.6071,3,0,1,0.6428999999999999,0,1,0.5
1,43501,2,2,0,7,1.0,12,135,5,0,5,8,2.0,23215.0,24187.0,11.0,2,2,2.0,2.0,0.9598,0.5385,0,2,2,0.1538,3,2,4.0
1,43505,1,0,1,8,0.0,12,143,4,0,1,1,2.0,5675.0,6276.0,3.0,5,1,1.0,1.0,0.9041999999999999,0.3333,0,1,7,0.22219999999999998,1,1,0.5
1,43704,1,0,0,4,0.0,3,166,40,0,0,0,4.0,10814.0,10942.0,10.0,1,1,2.0,2.0,0.9883,0.3846,3,1,3,0.3077,2,2,0.0
1,43851,0,0,0,5,1.0,22,187,3,1,4,6,10.0,43715.0,47006.0,19.0,4,1,6.0,7.0,0.9299999999999999,0.3077,3,3,6,0.3846,3,4,0.6
1,43982,0,0,0,1,4.0,3,299,6,0,3,5,16.0,31271.0,39791.0,33.0,0,0,6.0,10.0,0.7858999999999999,0.5143,3,0,1,0.45709999999999995,0,0,0.3125
1,43988,0,0,0,3,1.0,6,227,6,0,6,12,14.0,33465.0,43631.0,26.0,0,0,9.0,10.0,0.7669999999999999,0.5861999999999999,3,0,1,0.48279999999999995,0,1,0.8571
1,44361,0,0,0,3,1.0,2,213,24,0,0,1,6.0,7743.0,10849.0,7.0,0,0,3.0,3.0,0.7136999999999999,0.11109999999999999,3,0,3,0.6667,0,0,0.1667
1,44536,0,0,0,3,1.0,0,178,25,0,0,0,7.0,9372.0,17788.0,10.0,1,0,3.0,4.0,0.5268999999999999,0.07139999999999999,3,2,4,0.5,2,2,0.0
1,44686,0,0,0,0,8.0,1,442,7,0,1,3,18.0,107958.0,134172.0,34.0,0,0,13.0,16.0,0.8046,0.39999999999999997,3,1,3,0.5143,1,2,0.1667
1,44870,9,9,0,0,7.0,2,18,6,0,1,3,2.0,56845.0,57957.0,2.0,0,0,2.0,2.0,0.9807999999999999,0.6667,0,0,0,0.6667,7,0,1.5
1,45009,1,1,0,3,1.0,2,298,3,1,3,4,6.0,3715.0,4603.0,11.0,3,0,1.0,1.0,0.8070999999999999,0.3529,0,1,5,0.3529,1,1,0.6667
1,45228,0,0,0,10,1.0,3,72,11,0,1,1,5.0,3456.0,5206.0,2.0,7,4,1.0,3.0,0.6638,0.22219999999999998,0,4,7,0.5556,4,4,0.19999999999999998
1,45303,1,0,0,3,0.0,2,107,4,0,1,2,4.0,24682.0,37267.0,6.0,3,1,1.0,2.0,0.6623,0.0909,3,1,5,0.3636,1,1,0.5
1,45307,0,0,0,0,7.0,9,122,3,2,5,6,10.0,46295.0,68797.0,19.0,4,2,5.0,8.0,0.6728999999999999,0.43999999999999995,0,2,5,0.39999999999999997,2,2,0.6
1,45559,0,0,0,0,20.0,1,112,20,0,0,1,5.0,6793.0,8806.0,10.0,0,0,1.0,1.0,0.7714,0.3636,2,0,1,0.45449999999999996,0,1,0.19999999999999998
1,45702,0,0,0,3,0.0,3,107,2,1,3,8,13.0,16363.0,40286.0,19.0,0,0,1.0,3.0,0.40619999999999995,0.7618999999999999,0,0,0,0.619,0,0,0.6154
1,45839,2,2,0,5,1.0,8,235,10,0,1,1,12.0,16663.0,20925.0,19.0,2,1,5.0,5.0,0.7962999999999999,0.17859999999999998,3,2,5,0.4286,3,5,0.0833
1,45852,6,0,0,3,3.0,6,109,5,0,5,6,6.0,24920.0,27904.0,7.0,2,2,4.0,5.0,0.8930999999999999,0.5455,0,3,3,0.5455,8,3,1.0
1,45997,1,1,0,2,0.0,3,74,19,0,0,1,9.0,10181.0,12193.0,9.0,1,0,7.0,8.0,0.835,0.8999999999999999,0,0,1,0.8999999999999999,1,0,0.11109999999999999
1,46578,0,0,0,0,,0,273,3,1,1,1,5.0,2393.0,2393.0,3.0,5,5,3.0,3.0,1.0,0.125,0,5,5,0.625,5,5,0.19999999999999998
1,46800,2,1,1,0,15.0,1,129,14,0,0,4,7.0,3364.0,3628.0,8.0,0,0,4.0,4.0,0.9271999999999999,0.5556,1,0,0,0.7777999999999999,1,0,0.5713999999999999
1,47114,1,1,0,4,0.0,3,402,2,1,3,3,3.0,796.0,1296.0,2.0,2,1,1.0,1.0,0.6142,0.0,3,2,5,0.4286,2,4,1.0
1,47444,0,0,0,2,1.0,2,48,5,0,3,6,4.0,2232.0,4309.0,6.0,1,0,1.0,1.0,0.5179999999999999,0.22219999999999998,3,0,2,0.44439999999999996,0,2,1.5
1,47689,4,2,1,3,1.0,4,444,17,0,0,1,6.0,28105.0,30837.0,9.0,10,7,3.0,3.0,0.9114,0.1429,0,7,13,0.28569999999999995,7,7,0.1667
1,47796,1,1,0,18,0.0,11,234,2,1,1,3,3.0,1900.0,2577.0,15.0,2,0,1.0,3.0,0.7373,0.1364,3,1,5,0.1364,1,1,1.0
1,48475,0,0,0,10,1.0,29,138,2,4,14,25,18.0,27855.0,48123.0,30.0,2,0,14.0,15.0,0.5788,0.46669999999999995,2,2,3,0.39999999999999997,2,3,1.3888999999999998
1,48482,1,0,1,1,1.0,1,149,7,0,2,2,6.0,9559.0,10257.0,12.0,9,1,4.0,4.0,0.9319,0.4286,0,1,11,0.28569999999999995,1,1,0.3333
1,49486,0,0,0,0,7.0,1,27,17,0,0,2,2.0,53.0,4833.0,1.0,1,1,0.0,0.0,0.011,0.0,0,2,2,0.6667,2,2,1.0
1,49856,0,0,0,0,16.0,0,143,2,1,4,5,10.0,18766.0,27643.0,15.0,1,0,3.0,4.0,0.6789,0.5,0,1,1,0.5,1,1,0.5
1,50192,0,0,0,6,1.0,5,226,3,1,6,9,15.0,84911.0,94394.0,37.0,0,0,9.0,9.0,0.8995,0.41459999999999997,3,0,2,0.36589999999999995,0,1,0.6
1,50282,0,0,0,0,,0,128,41,0,0,0,4.0,7193.0,9322.0,14.0,0,0,2.0,2.0,0.7716,0.3571,2,0,1,0.28569999999999995,0,1,0.0
1,50504,5,4,0,13,0.0,11,241,4,0,3,5,9.0,5436.0,8913.0,18.0,3,2,4.0,4.0,0.6099,0.29169999999999996,3,3,5,0.375,6,3,0.5556
1,50526,2,1,0,1,1.0,1,125,23,0,0,2,7.0,80241.0,93564.0,14.0,2,2,4.0,5.0,0.8575999999999999,0.2941,2,2,5,0.4118,4,3,0.28569999999999995
1,50618,0,0,0,4,1.0,1,99,11,0,2,3,3.0,4605.0,7404.0,6.0,3,0,1.0,1.0,0.622,0.2727,0,0,4,0.2727,0,0,1.0
1,51037,3,3,0,7,1.0,22,368,6,0,3,4,4.0,21776.0,25547.0,12.0,6,0,2.0,2.0,0.8523999999999999,0.4211,0,0,8,0.2105,0,0,1.0
1,51229,2,2,0,7,0.0,11,212,2,1,4,6,5.0,8056.0,9060.0,9.0,0,0,3.0,4.0,0.8892,0.7273,2,0,3,0.45449999999999996,1,1,1.2
1,51618,1,0,1,2,3.0,7,290,10,0,2,5,9.0,28423.0,34237.0,18.0,12,11,2.0,3.0,0.8301999999999999,0.2941,0,12,12,0.2647,13,12,0.5556
1,51624,0,0,0,1,6.0,1,142,2,1,2,2,2.0,289.0,289.0,0.0,2,0,1.0,1.0,1.0,0.0,0,1,2,0.6667,1,1,1.0
1,51649,2,0,1,7,1.0,7,93,2,1,1,3,6.0,26780.0,32658.0,8.0,6,2,3.0,6.0,0.82,0.3125,0,2,6,0.375,2,2,0.5
1,51835,2,0,1,10,0.0,5,30,1,1,4,5,6.0,35597.0,38350.0,5.0,0,0,4.0,4.0,0.9281999999999999,0.8332999999999999,0,0,0,1.0,0,0,0.8332999999999999
1,51942,1,0,0,9,4.0,4,18,12,0,1,2,0.0,0.0,0.0,2.0,0,0,,,0.0,0.5,2,0,1,0.0,0,1,0.0
1,52076,3,0,1,7,0.0,5,113,11,0,1,2,5.0,39988.0,43198.0,6.0,5,1,3.0,4.0,0.9257,0.23079999999999998,0,1,5,0.3846,1,1,0.39999999999999997
1,52399,0,0,0,1,3.0,0,196,36,0,0,0,5.0,15227.0,25049.0,7.0,1,0,2.0,2.0,0.6079,0.19999999999999998,1,1,1,0.5,1,1,0.0
1,52734,0,0,0,0,20.0,2,106,20,0,0,1,6.0,38505.0,53727.0,13.0,0,0,1.0,4.0,0.7166999999999999,0.0769,3,0,2,0.46149999999999997,0,1,0.1667
1,53460,0,0,0,3,0.0,2,117,41,0,0,0,3.0,9906.0,8900.0,8.0,5,3,3.0,3.0,1.113,0.1538,2,6,9,0.23079999999999998,6,7,0.0
1,53468,1,1,0,7,0.0,6,53,5,0,2,4,10.0,19630.0,20800.0,12.0,1,0,6.0,8.0,0.9438,0.7692,0,0,1,0.7692,1,0,0.39999999999999997
1,53822,0,0,0,0,21.0,0,330,8,0,1,2,22.0,75274.0,105271.0,35.0,0,0,13.0,14.0,0.715,0.4054,3,0,1,0.5945999999999999,0,1,0.0909
1,53831,0,0,0,3,1.0,9,105,36,0,0,0,8.0,6704.0,9873.0,23.0,0,0,3.0,3.0,0.6789999999999999,0.6086999999999999,3,0,2,0.3478,0,1,0.0
1,54017,0,0,0,5,0.0,5,85,8,0,2,4,9.0,16268.0,21432.0,15.0,1,1,2.0,3.0,0.7591,0.75,0,1,3,0.5625,1,1,0.44439999999999996
1,54332,2,2,0,3,1.0,3,220,12,0,2,11,15.0,24987.0,54285.0,14.0,1,0,6.0,10.0,0.4603,0.625,3,0,2,0.9375,2,2,0.7333
1,54649,5,3,0,5,1.0,3,244,3,1,2,2,5.0,15543.0,14847.0,6.0,4,2,4.0,4.0,1.0469,0.13329999999999997,2,3,7,0.3333,4,4,0.39999999999999997
1,54757,0,0,0,4,1.0,0,145,77,0,0,0,2.0,0.0,0.0,3.0,3,1,0.0,0.0,0.0,0.0,3,1,4,0.3333,1,1,0.0
1,54835,0,0,0,0,24.0,0,194,50,0,0,0,2.0,1376.0,3900.0,7.0,7,1,0.0,0.0,0.35279999999999995,0.0,3,4,11,0.1176,4,7,0.0
1,55070,7,4,1,6,1.0,6,65,30,0,0,0,1.0,0.0,0.0,1.0,3,1,0.0,0.0,0.0,0.0,0,1,3,0.25,6,1,0.0
1,55362,2,1,0,8,1.0,2,14,5,0,5,8,8.0,37816.0,40964.0,8.0,0,0,7.0,7.0,0.9231999999999999,1.0,0,0,0,1.0,2,0,1.0
1,56666,0,0,0,22,1.0,19,343,7,0,1,1,6.0,70093.0,74173.0,12.0,9,4,4.0,5.0,0.945,0.1818,0,7,9,0.2727,7,7,0.1667
1,56741,5,2,1,4,2.0,4,283,16,0,0,2,6.0,36248.0,47208.0,5.0,7,3,5.0,6.0,0.7677999999999999,0.0,2,6,11,0.46149999999999997,9,7,0.3333
1,56767,0,0,0,0,7.0,0,160,24,0,0,1,4.0,9069.0,12566.0,5.0,5,2,3.0,3.0,0.7216999999999999,0.1538,3,4,8,0.3077,4,6,0.25
1,56777,11,11,0,2,0.0,4,40,40,0,0,0,,,,0.0,1,0,,,,0.0,0,1,1,,7,1,
1,56804,0,0,0,0,16.0,2,174,14,0,0,7,9.0,43794.0,64112.0,22.0,0,0,5.0,5.0,0.6830999999999999,0.5,0,0,0,0.40909999999999996,0,0,0.7777999999999999
1,56834,0,0,0,0,11.0,2,103,10,0,3,4,6.0,4301.0,8377.0,11.0,0,0,3.0,3.0,0.5134,0.6667,2,0,2,0.5,0,1,0.6667
1,56994,1,1,0,0,9.0,2,337,20,0,0,2,4.0,1344.0,971.0,3.0,9,4,2.0,2.0,1.3840999999999999,0.0769,2,7,10,0.3077,8,8,0.5
1,57411,1,1,0,10,1.0,8,187,28,0,0,0,3.0,3415.0,3822.0,7.0,0,0,1.0,2.0,0.8935,0.25,2,0,3,0.375,1,1,0.0
1,57596,0,0,0,1,3.0,5,246,21,0,0,2,13.0,39918.0,46539.0,21.0,0,0,10.0,10.0,0.8576999999999999,0.6364,1,0,0,0.5909,0,0,0.1538
1,57624,0,0,0,5,3.0,6,115,5,0,2,4,14.0,9175.0,34375.0,17.0,0,0,2.0,3.0,0.26689999999999997,0.7273,0,0,0,0.6364,0,0,0.28569999999999995
1,58071,0,0,0,3,0.0,3,97,3,2,5,7,16.0,15871.0,61895.0,23.0,0,0,2.0,3.0,0.25639999999999996,0.7142999999999999,0,0,0,0.5713999999999999,0,0,0.4375
1,58192,2,2,0,29,1.0,20,51,7,0,5,10,12.0,35331.0,40547.0,15.0,0,0,10.0,10.0,0.8714,0.9332999999999999,0,0,0,0.7999999999999999,2,0,0.8332999999999999
1,58450,1,0,1,0,17.0,1,786,4,0,2,2,2.0,3113.0,4186.0,3.0,2,0,1.0,2.0,0.7436999999999999,0.39999999999999997,0,1,3,0.39999999999999997,1,1,1.0
1,58596,2,2,0,1,1.0,2,34,3,2,4,10,8.0,23366.0,26396.0,11.0,0,0,6.0,6.0,0.8852,0.8462,0,0,0,0.6154,2,0,1.25
1,58709,1,0,1,3,1.0,10,106,12,0,1,2,5.0,26593.0,27624.0,9.0,8,1,4.0,4.0,0.9626999999999999,0.1667,0,3,10,0.2778,3,3,0.39999999999999997
1,58813,4,0,0,2,1.0,4,95,6,0,1,2,6.0,9886.0,17107.0,14.0,0,0,1.0,2.0,0.5779,0.5,2,0,4,0.4286,0,1,0.3333
1,58992,2,2,0,9,1.0,7,189,14,0,0,3,14.0,26071.0,42060.0,25.0,4,1,5.0,5.0,0.6198999999999999,0.43329999999999996,3,3,8,0.46669999999999995,5,5,0.2143
1,60051,0,0,0,4,1.0,2,228,9,0,2,7,25.0,33467.0,73715.0,32.0,0,0,6.0,9.0,0.45399999999999996,0.7646999999999999,1,0,0,0.7353,0,0,0.27999999999999997
1,60735,2,2,0,6,0.0,7,95,19,0,0,1,4.0,7762.0,14690.0,3.0,2,2,1.0,2.0,0.5284,0.28569999999999995,2,2,3,0.5713999999999999,3,3,0.25
1,61065,4,2,0,6,1.0,9,133,12,0,1,2,1.0,938.0,930.0,6.0,2,0,1.0,1.0,1.0086,0.25,0,1,4,0.125,1,1,2.0
1,61607,1,1,0,7,1.0,8,161,3,1,4,6,13.0,32003.0,43004.0,20.0,2,0,6.0,7.0,0.7442,0.47829999999999995,3,3,4,0.5651999999999999,4,3,0.46149999999999997
1,62084,0,0,0,1,3.0,1,88,9,0,4,4,10.0,17108.0,23063.0,26.0,2,1,6.0,7.0,0.7417999999999999,0.4483,3,1,3,0.3448,1,1,0.39999999999999997
1,62200,3,1,0,6,1.0,9,107,5,0,5,7,8.0,17024.0,20828.0,21.0,0,0,5.0,6.0,0.8173999999999999,0.3478,3,0,4,0.3478,2,2,0.875
1,62664,3,2,0,2,4.0,4,154,4,0,2,3,4.0,5272.0,8922.0,7.0,3,3,1.0,1.0,0.5909,0.5,0,3,5,0.39999999999999997,5,3,0.75
1,63196,9,9,1,1,1.0,8,118,13,0,0,3,5.0,5112.0,6490.0,3.0,2,0,2.0,2.0,0.7877,0.28569999999999995,0,2,4,0.7142999999999999,11,2,0.6
1,63364,2,2,0,1,2.0,0,134,4,0,5,5,6.0,6737.0,10015.0,12.0,4,4,2.0,2.0,0.6727,0.4375,0,4,6,0.375,5,4,0.8332999999999999
1,64531,0,0,0,1,1.0,2,67,3,1,4,6,10.0,44725.0,56521.0,9.0,0,0,5.0,7.0,0.7912999999999999,0.6667,3,0,0,0.8332999999999999,0,0,0.6
1,65034,6,5,0,3,3.0,2,66,10,0,1,3,5.0,13918.0,14244.0,8.0,0,0,4.0,4.0,0.9771,0.6667,0,0,0,0.5556,3,0,0.6
1,65200,1,1,0,2,3.0,3,252,7,0,3,4,4.0,6512.0,6301.0,4.0,2,0,3.0,3.0,1.0334999999999999,0.5,2,1,2,0.6667,2,2,1.0
1,65349,7,5,0,0,19.0,1,150,2,1,3,7,7.0,44266.0,53745.0,11.0,1,0,4.0,4.0,0.8236,0.3333,3,1,2,0.46669999999999995,4,1,1.0
1,65899,0,0,0,1,1.0,0,74,40,0,0,0,2.0,488.0,1740.0,2.0,2,0,0.0,0.0,0.28049999999999997,0.25,0,1,2,0.5,1,1,0.0
1,66118,1,1,0,1,1.0,2,183,18,0,0,6,10.0,19223.0,28579.0,22.0,0,0,4.0,6.0,0.6726,0.24,3,0,3,0.39999999999999997,1,2,0.6
1,66723,4,4,0,4,1.0,4,119,2,1,4,6,7.0,54830.0,59119.0,11.0,2,2,5.0,7.0,0.9275,0.38099999999999995,1,2,2,0.3333,6,2,0.8571
1,66833,0,0,0,2,1.0,1,194,3,1,3,5,3.0,1210.0,1256.0,2.0,4,3,3.0,3.0,0.9633999999999999,0.28569999999999995,0,4,4,0.4286,4,4,1.6666999999999998
1,67148,3,1,1,1,1.0,0,319,39,0,0,0,3.0,321.0,391.0,4.0,5,0,1.0,1.0,0.821,0.39999999999999997,0,0,5,0.3,0,0,0.0
1,67295,1,1,0,1,2.0,0,265,2,2,6,10,14.0,51117.0,63576.0,25.0,0,0,7.0,8.0,0.8039999999999999,0.47059999999999996,3,0,2,0.4118,1,1,0.7142999999999999
1,67770,0,0,1,5,1.0,10,230,30,0,0,0,5.0,8075.0,8950.0,11.0,8,8,2.0,2.0,0.9021999999999999,0.09999999999999999,0,8,8,0.25,8,8,0.0
1,67840,6,3,1,3,0.0,2,7,7,0,1,1,1.0,3075.0,3155.0,1.0,7,0,1.0,1.0,0.9745999999999999,0.0,2,0,8,0.125,3,1,1.0
1,67957,0,0,0,1,1.0,1,102,33,0,0,0,4.0,582.0,950.0,5.0,2,2,1.0,1.0,0.6125999999999999,0.1429,0,3,4,0.5713999999999999,3,3,0.0
1,68042,1,0,1,1,0.0,0,89,9,0,1,1,1.0,425.0,350.0,4.0,9,0,1.0,1.0,1.2143,0.07139999999999999,0,2,9,0.07139999999999999,2,2,1.0
1,68093,4,3,0,3,1.0,4,202,7,0,2,3,7.0,26041.0,29343.0,7.0,6,3,5.0,6.0,0.8875,0.19999999999999998,0,6,7,0.46669999999999995,9,6,0.4286
1,68365,0,0,0,13,1.0,9,99,2,1,5,8,9.0,41075.0,45622.0,16.0,2,1,6.0,8.0,0.9003,0.5455,3,1,3,0.40909999999999996,1,2,0.8888999999999999
1,68494,3,1,1,8,1.0,4,103,14,0,0,4,8.0,13346.0,16079.0,9.0,9,1,3.0,4.0,0.83,0.4211,2,1,10,0.4211,2,2,0.5
1,68539,9,7,0,3,1.0,2,97,38,0,0,0,0.0,,,4.0,2,0,,,,0.1429,2,1,3,0.0,7,2,0.0
1,68943,0,0,0,3,1.0,3,251,5,0,4,7,11.0,29466.0,47324.0,13.0,0,0,6.0,6.0,0.6225999999999999,0.8571,0,0,0,0.7857,0,0,0.6364
1,69100,0,0,0,0,,0,153,2,1,1,1,5.0,29012.0,34232.0,13.0,0,0,2.0,3.0,0.8474999999999999,0.2143,2,2,3,0.3571,2,3,0.19999999999999998
1,69166,1,0,1,4,1.0,2,165,8,0,1,1,3.0,4261.0,7700.0,9.0,1,0,1.0,1.0,0.5533999999999999,0.5,0,0,2,0.3,0,0,0.3333
1,69559,0,0,0,6,0.0,10,96,14,0,0,3,7.0,40754.0,53845.0,17.0,1,1,2.0,5.0,0.7568999999999999,0.47369999999999995,1,1,2,0.36839999999999995,1,1,0.4286
1,69716,5,4,0,6,1.0,1,247,2,1,3,3,4.0,10102.0,10619.0,17.0,0,0,2.0,2.0,0.9512999999999999,0.38889999999999997,0,0,2,0.22219999999999998,2,0,0.75
1,69804,0,0,0,0,11.0,1,293,12,0,1,4,23.0,136343.0,172238.0,39.0,0,0,11.0,16.0,0.7916,0.6829,0,0,0,0.5609999999999999,0,0,0.1739
1,69810,0,0,0,2,4.0,1,134,90,0,0,0,1.0,2943.0,2801.0,1.0,1,1,1.0,1.0,1.0507,0.0,0,1,1,0.5,1,1,0.0
1,70156,9,8,0,0,21.0,0,223,30,0,0,0,3.0,9746.0,8200.0,1.0,4,3,2.0,2.0,1.1885,0.19999999999999998,0,3,4,0.6,4,3,0.0
1,70202,4,0,0,1,1.0,2,151,6,0,1,1,3.0,40579.0,35417.0,2.0,7,1,2.0,2.0,1.1457,0.0,2,3,10,0.2143,4,4,0.3333
1,70455,0,0,0,2,0.0,5,116,12,0,1,2,9.0,29770.0,33322.0,14.0,3,0,5.0,6.0,0.8934,0.15,3,4,7,0.44999999999999996,4,6,0.22219999999999998
1,70611,0,0,0,4,1.0,7,52,13,0,0,13,13.0,23312.0,29309.0,18.0,1,0,4.0,5.0,0.7954,0.8095,0,1,1,0.619,1,1,1.0
1,70641,7,7,0,5,4.0,1,121,6,0,1,2,6.0,41814.0,43996.0,8.0,2,0,5.0,6.0,0.9503999999999999,0.1818,3,2,3,0.5455,3,3,0.3333
1,71125,11,7,0,4,1.0,4,63,48,0,0,0,2.0,185.0,4440.0,3.0,0,0,0.0,0.0,0.041699999999999994,0.6667,0,0,1,0.6667,7,0,0.0
1,71297,0,0,0,27,0.0,31,96,1,1,6,7,6.0,3700.0,4200.0,8.0,2,2,2.0,2.0,0.8809999999999999,0.5832999999999999,0,2,3,0.5,2,2,1.1666999999999998
1,71440,4,1,1,10,0.0,18,110,2,1,5,5,5.0,25164.0,26123.0,24.0,15,11,5.0,5.0,0.9632999999999999,0.16279999999999997,1,11,19,0.11629999999999999,14,11,1.0
1,71614,3,2,1,4,6.0,4,161,6,0,2,6,8.0,57069.0,63271.0,12.0,0,0,4.0,7.0,0.9019999999999999,0.46149999999999997,1,0,0,0.6154,2,0,0.75
1,71616,0,0,0,8,2.0,9,212,3,1,4,7,18.0,38146.0,50679.0,29.0,1,1,7.0,10.0,0.7526999999999999,0.5938,1,1,1,0.5625,1,1,0.38889999999999997
1,71971,4,1,0,2,1.0,0,62,4,0,4,6,7.0,12916.0,12832.0,5.0,2,2,4.0,5.0,1.0065,0.625,0,2,2,0.875,3,2,0.8571
